spy,Emerging,Institutional,10k<1M
sqa,Still,Stable,<10k
sqh,Still,Extinct,NoUsers
sqk,Emerging,Stable,<10k
sqm,Still,Stable,10k<1M
sqn,Still,Extinct,NoUsers
sqo,Still,Stable,10k<1M
sqq,Still,Endangered,<10k
sqs,Emerging,Stable,10k<1M
sqt,Emerging,Endangered,10k<1M
squ,Emerging,Endangered,NoUsers
sqx,Still,Stable,NoUsers
sra,Still,Endangered,<10k
srb,Emerging,Stable,10k<1M
src,Still,Endangered,10k<1M
sre,Still,Endangered,<10k
srf,Still,Endangered,<10k
srg,Still,Endangered,<10k
srh,Still,Endangered,10k<1M
sri,Emerging,Endangered,<10k
srk,Still,Endangered,<10k
srl,Still,Endangered,<10k
srm,Emerging,Stable,10k<1M
srn,Ascending,Institutional,10k<1M
sro,Vital,Endangered,10k<1M
srp,Thriving,Institutional,1M<1B
srq,Emerging,Endangered,<10k
srr,Ascending,Stable,1M<1B
srs,Emerging,Endangered,<10k
srt,Still,Endangered,<10k
sru,Still,Stable,<10k
srv,Emerging,Stable,10k<1M
srw,Still,Extinct,NoUsers
srx,Emerging,Stable,10k<1M
sry,Still,Endangered,<10k
srz,Still,Stable,NoUsers
ssb,Emerging,Institutional,10k<1M
ssc,Emerging,Stable,10k<1M
ssd,Emerging,Stable,<10k
sse,Emerging,Stable,10k<1M
ssf,Emerging,Endangered,NoUsers
ssg,Emerging,Institutional,<10k
ssh,Still,Stable,10k<1M
ssi,Still,Endangered,10k<1M
ssj,Still,Endangered,<10k
ssk,Still,Endangered,<10k
ssl,Still,Stable,10k<1M
ssm,Still,Endangered,<10k
ssn,Emerging,Stable,10k<1M
sso,Still,Endangered,<10k
ssp,Emerging,Endangered,10k<1M
ssq,Still,Stable,10k<1M
ssr,Still,Stable,<10k
sss,Still,Stable,10k<1M
sst,Still,Endangered,10k<1M
ssu,Still,Endangered,NoUsers
ssv,Still,Endangered,<10k
ssw,Ascending,Institutional,1M<1B
ssx,Emerging,Stable,<10k
ssy,Emerging,Institutional,10k<1M
ssz,Emerging,Endangered,<10k
sta,Emerging,Endangered,NoUsers
stb,Emerging,Stable,10k<1M
std,Still,Stable,<10k
ste,Still,Endangered,<10k
stf,Still,Endangered,<10k
stg,Still,Stable,10k<1M
sth,Still,Stable,10k<1M
sti,Still,Stable,10k<1M
stj,Still,Stable,10k<1M
stk,Emerging,Institutional,<10k
stl,Emerging,Stable,<10k
stm,Still,Stable,<10k
stn,Still,Stable,<10k
sto,Emerging,Endangered,<10k
stp,Emerging,Stable,10k<1M
stq,Emerging,Endangered,<10k
str,Emerging,Endangered,<10k
sts,Still,Stable,<10k
stt,Still,Stable,10k<1M
stu,Still,Stable,10k<1M
stv,Emerging,Institutional,10k<1M
stw,Still,Stable,<10k
sty,Emerging,Stable,10k<1M
sua,Emerging,Endangered,<10k
sub,Still,Stable,10k<1M
suc,Emerging,Endangered,10k<1M
sue,Emerging,Stable,<10k
sug,Still,Endangered,<10k
sui,Still,Stable,<10k
suj,Emerging,Endangered,10k<1M
suk,Ascending,Stable,1M<1B
sun,Vital,Stable,1M<1B
suo,Still,Endangered,NoUsers
suq,Emerging,Stable,10k<1M
sur,Emerging,Stable,10k<1M
sus,Emerging,Stable,1M<1B
sut,Still,Endangered,NoUsers
suv,Still,Stable,10k<1M
suw,Emerging,Stable,10k<1M
suy,Still,Stable,<10k
suz,Emerging,Endangered,10k<1M
sva,Emerging,Endangered,10k<1M
svb,Still,Endangered,<10k
svc,Emerging,Stable,10k<1M
sve,Still,Endangered,<10k
svk,Emerging,Stable,10k<1M
svm,Still,Endangered,<10k
svs,Still,Stable,<10k
swb,Emerging,Stable,10k<1M
swc,Emerging,Institutional,1M<1B
swe,Thriving,Institutional,1M<1B
swf,Emerging,Endangered,<10k
swg,Emerging,Stable,NoUsers
swh,Vital,Institutional,1M<1B
swi,Still,Stable,10k<1M
swj,Still,Stable,10k<1M
swk,Emerging,Stable,10k<1M
swl,Emerging,Institutional,<10k
swm,Still,Endangered,UNK
swn,Emerging,Extinct,NoUsers
swo,Still,Endangered,NoUsers
swp,Emerging,Institutional,10k<1M
swq,Emerging,Endangered,<10k
swr,Still,Endangered,<10k
sws,Still,Endangered,<10k
swt,Still,Endangered,<10k
swu,Emerging,Endangered,<10k
swv,Ascending,Stable,1M<1B
sww,Still,Endangered,NoUsers
swx,Still,Stable,<10k
swy,Emerging,Endangered,<10k
sxb,Emerging,Stable,10k<1M
sxe,Still,Endangered,<10k
sxg,Still,Endangered,<10k
sxk,Still,Extinct,NoUsers
sxm,Still,Endangered,NoUsers
sxn,Emerging,Stable,10k<1M
sxr,Emerging,Endangered,NoUsers
sxs,Still,Stable,10k<1M
sxu,Emerging,Stable,1M<1B
sxw,Emerging,Stable,10k<1M
sya,Still,Stable,10k<1M
syb,Emerging,Endangered,10k<1M
syc,Ascending,Endangered,NoUsers
syi,Still,Endangered,<10k
syk,Still,Stable,10k<1M
syl,Ascending,Institutional,1M<1B
sym,Emerging,Stable,10k<1M
syn,Emerging,Endangered,NoUsers
syo,Still,Endangered,<10k
sys,Emerging,Stable,10k<1M
syw,Emerging,Endangered,<10k
syx,Still,Endangered,<10k
syy,Still,Stable,<10k
sza,Still,Endangered,<10k
szb,Emerging,Stable,10k<1M
szc,Still,Stable,<10k
sze,Still,Endangered,10k<1M
szg,Still,Stable,10k<1M
szl,Vital,Stable,10k<1M
szn,Still,Endangered,10k<1M
szp,Still,Endangered,<10k
szs,Still,Stable,<10k
szv,Emerging,Endangered,NoUsers
szw,Emerging,Endangered,10k<1M
szy,Emerging,Endangered,<10k
taa,Emerging,Endangered,NoUsers
tab,Ascending,Stable,10k<1M
tac,Emerging,Stable,<10k
tad,Still,Stable,<10k
tae,Still,Endangered,<10k
taf,Still,Institutional,<10k
tag,Still,Endangered,10k<1M
tah,Ascending,Institutional,10k<1M
taj,Ascending,Institutional,1M<1B
tak,Still,Endangered,NoUsers
tal,Emerging,Stable,10k<1M
tam,Vital,Institutional,1M<1B
tan,Emerging,Endangered,10k<1M
tao,Emerging,Endangered,<10k
tap,Emerging,Stable,10k<1M
taq,Ascending,Stable,10k<1M
tar,Emerging,Stable,10k<1M
tas,Emerging,Extinct,NoUsers
tat,Vital,Institutional,1M<1B
tau,Emerging,Endangered,<10k
tav,Emerging,Stable,<10k
taw,Emerging,Stable,<10k
tax,Emerging,Endangered,<10k
tay,Emerging,Endangered,10k<1M
taz,Still,Endangered,<10k
tba,Still,Endangered,<10k
tbc,Emerging,Stable,10k<1M
tbd,Emerging,Stable,<10k
tbe,Still,Endangered,<10k
tbf,Emerging,Stable,<10k
tbg,Emerging,Stable,<10k
tbh,Still,Endangered,NoUsers
tbi,Still,Stable,10k<1M
tbj,Emerging,Stable,<10k
tbk,Emerging,Stable,10k<1M
tbl,Emerging,Institutional,10k<1M
tbm,Still,Stable,10k<1M
tbn,Still,Endangered,<10k
tbo,Emerging,Institutional,10k<1M
tbp,Still,Endangered,<10k
tbr,Still,Endangered,10k<1M
tbs,Still,Stable,<10k
tbt,Emerging,Stable,10k<1M
tbu,Still,Extinct,NoUsers
tbv,Still,Stable,<10k
tbw,Emerging,Stable,10k<1M
tbx,Still,Endangered,<10k
tby,Still,Stable,10k<1M
tbz,Emerging,Stable,10k<1M
tca,Emerging,Stable,10k<1M
tcb,Emerging,Endangered,NoUsers
tcc,Emerging,Stable,10k<1M
tcd,Emerging,Stable,<10k
tce,Emerging,Endangered,<10k
tcf,Emerging,Stable,10k<1M
tcg,Still,Endangered,<10k
tch,Emerging,Endangered,10k<1M
tci,Emerging,Stable,<10k
tck,Still,Endangered,<10k
tcl,Still,Endangered,NoUsers
tcm,Still,Endangered,<10k
tcn,Still,Stable,<10k
tco,Still,Stable,10k<1M
tcp,Emerging,Stable,<10k
tcq,Still,Endangered,<10k
tcs,Emerging,Institutional,<10k
tct,Still,Endangered,10k<1M
tcu,Still,Endangered,<10k
tcw,Still,Endangered,<10k
tcx,Still,Stable,<10k
tcy,Ascending,Stable,1M<1B
tcz,Emerging,Stable,10k<1M
tda,Emerging,Stable,10k<1M
tdb,Emerging,Stable,10k<1M
tdc,Emerging,Endangered,<10k
tdd,Emerging,Stable,10k<1M
tde,Still,Stable,<10k
tdf,Still,Stable,10k<1M
tdg,Emerging,Stable,10k<1M
tdh,Emerging,Stable,10k<1M
tdi,Still,Endangered,<10k
tdj,Emerging,Endangered,<10k
tdk,Still,Endangered,<10k
tdl,Still,Endangered,10k<1M
tdm,Still,Endangered,NoUsers
tdn,Still,Endangered,10k<1M
tdo,Still,Stable,<10k
tdq,Still,Stable,<10k
tdr,Still,Stable,<10k
tds,Emerging,Endangered,NoUsers
tdt,Emerging,Institutional,1M<1B
tdv,Still,Stable,<10k
tdx,Emerging,Stable,1M<1B
tdy,Still,Endangered,<10k
tea,Still,Institutional,10k<1M
teb,Still,Extinct,NoUsers
tec,Still,Endangered,10k<1M
ted,Emerging,Stable,10k<1M
tee,Emerging,Stable,<10k
tef,Still,Endangered,<10k
teg,Still,Stable,10k<1M
teh,Still,Endangered,NoUsers
tei,Still,Endangered,<10k
tek,Still,Stable,10k<1M
tel,Vital,Institutional,1M<1B
tem,Ascending,Institutional,1M<1B
ten,Still,Endangered,NoUsers
teo,Ascending,Institutional,1M<1B
tep,Still,Extinct,NoUsers
teq,Still,Endangered,10k<1M
ter,Emerging,Endangered,10k<1M
tes,Emerging,Endangered,10k<1M
tet,Ascending,Stable,10k<1M
teu,Still,Endangered,NoUsers
tev,Still,Endangered,<10k
tew,Emerging,Endangered,<10k
tex,Emerging,Stable,10k<1M
tey,Still,Endangered,<10k
tez,Emerging,Endangered,<10k
tfi,Emerging,Stable,10k<1M
tfn,Emerging,Endangered,UNK
tfo,Still,Endangered,<10k
tfr,Emerging,Stable,<10k
tft,Still,Endangered,10k<1M
tga,Still,Stable,10k<1M
tgb,Emerging,Endangered,<10k
tgc,Emerging,Endangered,10k<1M
tgd,Still,Endangered,<10k
tge,Still,Stable,10k<1M
tgf,Still,Endangered,<10k
tgh,Emerging,Stable,10k<1M
tgi,Still,Stable,<10k
tgj,Emerging,Stable,10k<1M
tgk,Vital,Institutional,1M<1B
tgl,Ascending,Institutional,1M<1B
tgn,Still,Stable,10k<1M
tgo,Emerging,Stable,<10k
tgp,Emerging,Stable,<10k
tgq,Still,Endangered,<10k
tgr,Still,Stable,<10k
tgs,Still,Endangered,<10k
tgt,Emerging,Endangered,<10k
tgu,Emerging,Endangered,<10k
tgv,Still,Endangered,NoUsers
tgw,Emerging,Stable,10k<1M
tgx,Emerging,Endangered,NoUsers
tgy,Still,Extinct,NoUsers
tgz,Still,Extinct,NoUsers
tha,Thriving,Institutional,1M<1B
thd,Still,Endangered,<10k
the,Emerging,Stable,10k<1M
thf,Emerging,Endangered,10k<1M
thh,Emerging,Endangered,NoUsers
thi,Still,Stable,<10k
thk,Ascending,Institutional,10k<1M
thl,Emerging,Stable,10k<1M
thm,Still,Endangered,<10k
thn,Still,Endangered,<10k
thp,Emerging,Endangered,<10k
thq,Emerging,Stable,10k<1M
thr,Emerging,Stable,10k<1M
ths,Emerging,Endangered,<10k
tht,Emerging,Endangered,NoUsers
thu,Emerging,Endangered,<10k
thv,Emerging,Endangered,10k<1M
thy,Still,Endangered,<10k
thz,Emerging,Stable,10k<1M
tia,Emerging,Endangered,<10k
tic,Still,Stable,10k<1M
tif,Emerging,Stable,<10k
tig,Emerging,Institutional,10k<1M
tih,Emerging,Endangered,NoUsers
tii,Still,Stable,10k<1M
tij,Still,Endangered,NoUsers
tik,Emerging,Stable,10k<1M
til,Still,Extinct,NoUsers
tim,Emerging,Stable,10k<1M
tin,Still,Endangered,<10k
tio,Emerging,Stable,10k<1M
tip,Still,Stable,<10k
tiq,Still,Endangered,<10k
tir,Vital,Institutional,1M<1B
tis,Emerging,Stable,<10k
tit,Still,Endangered,NoUsers
tiu,Emerging,Endangered,<10k
tiv,Ascending,Institutional,1M<1B
tiw,Emerging,Stable,<10k
tix,Still,Endangered,<10k
tiy,Emerging,Stable,10k<1M
tiz,Still,Endangered,10k<1M
tja,Emerging,Stable,10k<1M
tjg,Still,Endangered,10k<1M
tji,Emerging,Endangered,10k<1M
tjj,Still,Endangered,NoUsers
tjl,Emerging,Endangered,10k<1M
tjm,Still,Extinct,NoUsers
tjn,Still,Extinct,NoUsers
tjo,Emerging,Endangered,<10k
tjp,Still,Endangered,NoUsers
tjs,Still,Endangered,<10k
tju,Still,Extinct,NoUsers
tjw,Still,Endangered,NoUsers
tka,Still,Endangered,NoUsers
tkb,Emerging,Stable,10k<1M
tkd,Emerging,Stable,10k<1M
tke,Emerging,Stable,10k<1M
tkf,Still,Extinct,NoUsers
tkg,Still,Stable,1M<1B
tkl,Ascending,Endangered,<10k
tkm,Still,Extinct,NoUsers
tkn,Still,Endangered,<10k
tkp,Still,Stable,<10k
tkq,Still,Stable,10k<1M
tkr,Emerging,Stable,10k<1M
tks,Emerging,Endangered,10k<1M
tkt,Still,Stable,10k<1M
tku,Emerging,Endangered,<10k
tkv,Still,Stable,<10k
tkw,Still,Endangered,<10k
tkx,Still,Endangered,<10k
tkz,Still,Stable,<10k
tla,Emerging,Stable,<10k
tlb,Emerging,Stable,10k<1M
tlc,Still,Endangered,<10k
tld,Emerging,Endangered,10k<1M
tlf,Emerging,Stable,<10k
tlg,Still,Stable,<10k
tli,Emerging,Endangered,NoUsers
tlj,Emerging,Stable,10k<1M
tlk,Still,Endangered,<10k
tll,Emerging,Stable,10k<1M
tlm,Emerging,Endangered,<10k
tln,Still,Endangered,<10k
tlo,Still,Endangered,<10k
tlp,Emerging,Stable,10k<1M
tlq,Emerging,Stable,NoUsers
tlr,Still,Stable,10k<1M
tls,Still,Endangered,NoUsers
tlt,Still,Stable,10k<1M
tlu,Still,Endangered,10k<1M
tlv,Still,Endangered,<10k
tlx,Emerging,Stable,<10k
tly,Ascending,Stable,10k<1M
tma,Emerging,Stable,10k<1M
tmb,Still,Stable,<10k
tmc,Emerging,Stable,10k<1M
tmd,Emerging,Stable,<10k
tme,Still,Endangered,NoUsers
tmf,Still,Endangered,<10k
tmg,Emerging,Extinct,NoUsers
tmi,Still,Endangered,<10k
tmj,Still,Endangered,<10k
tml,Emerging,Stable,<10k
tmm,Still,Stable,10k<1M
tmn,Still,Endangered,10k<1M
tmo,Still,Endangered,NoUsers
tmq,Still,Stable,<10k
tmr,Emerging,Endangered,NoUsers
tms,Still,Endangered,NoUsers
tmt,Still,Stable,<10k
tmu,Still,Stable,<10k
tmv,Still,Stable,<10k
tmw,Emerging,Endangered,NoUsers
tmy,Emerging,Stable,<10k
tmz,Still,Extinct,NoUsers
tna,Emerging,Endangered,<10k
tnb,Still,Stable,<10k
tnc,Emerging,Endangered,<10k
tnd,Still,Endangered,NoUsers
tng,Emerging,Stable,10k<1M
tnh,Emerging,Endangered,<10k
tni,Still,Endangered,NoUsers
tnk,Emerging,Endangered,<10k
tnl,Emerging,Stable,10k<1M
tnm,Still,Endangered,<10k
tnn,Emerging,Stable,<10k
tno,Still,Endangered,NoUsers
tnp,Emerging,Endangered,<10k
tnq,Still,Endangered,NoUsers
tnr,Still,Stable,<10k
tns,Still,Endangered,NoUsers
tnt,Emerging,Endangered,10k<1M
tnu,Still,Endangered,<10k
tnv,Still,Stable,10k<1M
tnw,Still,Endangered,10k<1M
tnx,Still,Endangered,NoUsers
tny,Emerging,Stable,10k<1M
tnz,Still,Stable,<10k
tob,Ascending,Endangered,10k<1M
toc,Emerging,Stable,10k<1M
tod,Emerging,Stable,10k<1M
tof,Emerging,Institutional,<10k
tog,Emerging,Stable,10k<1M
toh,Emerging,Stable,10k<1M
toi,Ascending,Institutional,1M<1B
toj,Emerging,Stable,10k<1M
tol,Emerging,Endangered,NoUsers
tom,Emerging,Endangered,10k<1M
ton,Vital,Institutional,10k<1M
too,Emerging,Endangered,<10k
top,Emerging,Stable,10k<1M
toq,Emerging,Stable,10k<1M
tor,Emerging,Stable,10k<1M
tos,Emerging,Stable,10k<1M
tou,Still,Stable,10k<1M
tov,Still,Endangered,NoUsers
tow,Still,Endangered,<10k
tox,Still,Endangered,<10k
toy,Emerging,Endangered,<10k
toz,Emerging,Endangered,NoUsers
tpa,Emerging,Stable,<10k
tpc,Still,Endangered,<10k
tpe,Still,Institutional,10k<1M
tpf,Still,Endangered,<10k
tpg,Still,Stable,<10k
tpi,Ascending,Institutional,1M<1B
tpj,Still,Endangered,<10k
tpk,Still,Endangered,NoUsers
tpl,Emerging,Stable,<10k
tpm,Emerging,Stable,10k<1M
tpn,Still,Extinct,NoUsers
tpo,Still,Stable,10k<1M
tpp,Emerging,Endangered,<10k
tpq,Still,Endangered,<10k
tpr,Still,Endangered,<10k
tpt,Emerging,Endangered,<10k
tpu,Emerging,Stable,10k<1M
tpv,Still,Endangered,NoUsers
tpx,Emerging,Stable,10k<1M
tpy,Still,Endangered,NoUsers
tpz,Emerging,Stable,<10k
tqb,Still,Endangered,NoUsers
tql,Still,Endangered,<10k
tqm,Still,Endangered,NoUsers
tqn,Still,Endangered,NoUsers
tqo,Emerging,Stable,10k<1M
tqp,Still,Stable,<10k
tqq,Still,Endangered,10k<1M
tqr,Still,Endangered,NoUsers
tqt,Still,Endangered,<10k
tqu,Still,Stable,<10k
tqw,Still,Endangered,NoUsers
tra,Still,Extinct,NoUsers
trb,Still,Endangered,<10k
trc,Emerging,Stable,10k<1M
trd,Still,Endangered,<10k
tre,Still,Endangered,<10k
trf,Emerging,Stable,10k<1M
trg,Still,Endangered,<10k
trh,Still,Endangered,NoUsers
tri,Still,Stable,<10k
trj,Emerging,Endangered,<10k
trl,Still,Endangered,<10k
trm,Still,Stable,<10k
trn,Emerging,Endangered,<10k
tro,Emerging,Stable,<10k
trp,Ascending,Institutional,1M<1B
trq,Emerging,Endangered,<10k
trr,Still,Endangered,NoUsers
trs,Emerging,Stable,<10k
trt,Still,Endangered,<10k
tru,Emerging,Endangered,10k<1M
trv,Ascending,Endangered,<10k
trw,Emerging,Endangered,10k<1M
trx,Still,Endangered,<10k
try,Still,Endangered,<10k
trz,Still,Endangered,NoUsers
tsa,Emerging,Stable,10k<1M
tsb,Emerging,Stable,10k<1M
tsc,Ascending,Stable,1M<1B
tsd,Emerging,Endangered,<10k
tse,Still,Stable,10k<1M
tsg,Ascending,Institutional,10k<1M
tsh,Emerging,Endangered,<10k
tsi,Emerging,Endangered,NoUsers
tsj,Emerging,Institutional,10k<1M
tsk,Still,Endangered,10k<1M
tsl,Still,Stable,10k<1M
tsm,Emerging,Stable,10k<1M
tsn,Vital,Institutional,1M<1B
tso,Ascending,Institutional,1M<1B
tsp,Still,Stable,10k<1M
tsq,Emerging,Stable,10k<1M
tsr,Still,Stable,10k<1M
tss,Emerging,Endangered,10k<1M
tst,Still,Stable,<10k
tsu,Emerging,Endangered,<10k
tsv,Still,Stable,<10k
tsw,Emerging,Stable,10k<1M
tsx,Still,Stable,<10k
tsy,Still,Stable,<10k
tsz,Emerging,Stable,10k<1M
tta,Emerging,Extinct,NoUsers
ttb,Still,Stable,10k<1M
ttc,Emerging,Endangered,<10k
ttd,Emerging,Stable,10k<1M
tte,Emerging,Stable,<10k
ttf,Emerging,Endangered,<10k
ttg,Emerging,Endangered,10k<1M
tth,Still,Stable,10k<1M
tti,Still,Endangered,<10k
ttj,Ascending,Institutional,10k<1M
ttk,Still,Endangered,NoUsers
ttl,Still,Endangered,<10k
ttm,Emerging,Endangered,<10k
ttn,Still,Endangered,<10k
tto,Still,Stable,10k<1M
ttp,Still,Endangered,<10k
ttq,Emerging,Stable,1M<1B
ttr,Emerging,Stable,10k<1M
tts,Emerging,Stable,1M<1B
ttt,Emerging,Endangered,10k<1M
ttu,Still,Endangered,<10k
ttv,Still,Stable,<10k
ttw,Still,Endangered,<10k
tty,Still,Stable,<10k
ttz,Still,Stable,<10k
tua,Still,Endangered,<10k
tub,Still,Endangered,NoUsers
tuc,Emerging,Stable,<10k
tud,Still,Endangered,NoUsers
tue,Emerging,Endangered,<10k
tuf,Emerging,Stable,<10k
tug,Emerging,Endangered,<10k
tuh,Still,Endangered,<10k
tui,Emerging,Stable,10k<1M
tuj,Emerging,Endangered,<10k
tuk,Vital,Institutional,1M<1B
tul,Emerging,Stable,10k<1M
tum,Ascending,Stable,1M<1B
tun,Still,Endangered,NoUsers
tuo,Emerging,Institutional,10k<1M
tuq,Emerging,Stable,10k<1M
tur,Thriving,Institutional,1M<1B
tus,Emerging,Endangered,NoUsers
tuu,Emerging,Endangered,NoUsers
tuv,Ascending,Stable,1M<1B
tux,Still,Extinct,NoUsers
tuy,Still,Stable,10k<1M
tuz,Emerging,Stable,10k<1M
tva,Still,Stable,<10k
tvd,Emerging,Stable,10k<1M
tve,Still,Extinct,NoUsers
tvi,/img/logotype-black.svg,Endangered,NoUsers
tvk,Emerging,Stable,<10k
tvl,Ascending,Institutional,10k<1M
tvm,Still,Stable,<10k
tvn,Emerging,Stable,10k<1M
tvo,Still,Stable,10k<1M
tvs,Emerging,Stable,10k<1M
tvt,Emerging,Stable,10k<1M
tvu,Emerging,Stable,10k<1M
tvw,Emerging,Endangered,<10k
tvx,Emerging,Endangered,NoUsers
tvy,Emerging,Extinct,NoUsers
twa,Still,Endangered,NoUsers
twb,Emerging,Stable,<10k
twc,Still,Extinct,NoUsers
twd,Emerging,Stable,10k<1M
twe,Still,Stable,<10k
twf,Still,Endangered,<10k
twg,Still,Endangered,<10k
twh,Emerging,Stable,10k<1M
twl,Still,Stable,10k<1M
twm,Emerging,Stable,10k<1M
twn,Emerging,Endangered,NoUsers
two,Still,Stable,<10k
twp,Still,Stable,<10k
twq,Emerging,Stable,10k<1M
twr,Still,Endangered,<10k
twt,Still,Endangered,NoUsers
twu,Emerging,Stable,10k<1M
tww,Still,Endangered,<10k
twx,Emerging,Stable,10k<1M
twy,Emerging,Endangered,10k<1M
txa,Still,Endangered,NoUsers
txc,Emerging,Endangered,NoUsers
txe,Still,Endangered,10k<1M
txi,Still,Stable,<10k
txj,Still,Endangered,NoUsers
txm,Still,Endangered,10k<1M
txn,Emerging,Stable,<10k
txo,Emerging,Endangered,<10k
txq,Emerging,Stable,10k<1M
txs,Emerging,Endangered,<10k
txt,Emerging,Endangered,<10k
txu,Emerging,Stable,<10k
txx,Still,Endangered,10k<1M
txy,Still,Stable,10k<1M
tya,Still,Endangered,<10k
tye,Still,Endangered,10k<1M
tyh,Still,Endangered,<10k
tyi,Still,Endangered,10k<1M
tyj,Still,Stable,<10k
tyl,Still,Endangered,<10k
tyn,Still,Endangered,<10k
typ,Still,Endangered,NoUsers
tyr,Still,Stable,10k<1M
tys,Still,Endangered,<10k
tyt,Still,Stable,NoUsers
tyu,Still,Endangered,<10k
tyv,Ascending,Institutional,10k<1M
tyx,Still,Stable,10k<1M
tyy,Emerging,Stable,<10k
tyz,Emerging,Endangered,1M<1B
tza,Emerging,Stable,10k<1M
tzh,Emerging,Stable,10k<1M
tzj,Emerging,Stable,10k<1M
tzm,Ascending,Endangered,1M<1B
tzn,Still,Stable,<10k
tzo,Emerging,Endangered,10k<1M
tzx,Still,Stable,<10k
uam,Still,Endangered,NoUsers
uan,Still,Endangered,<10k
uar,Still,Stable,<10k
uba,Still,Stable,10k<1M
ubi,Emerging,Endangered,<10k
ubl,Emerging,Stable,10k<1M
ubr,Emerging,Stable,<10k
ubu,Emerging,Stable,10k<1M
uby,Still,Extinct,NoUsers
uda,Still,Stable,10k<1M
ude,Emerging,Endangered,<10k
udg,Emerging,Stable,<10k
udi,Emerging,Endangered,<10k
udj,Still,Endangered,<10k
udl,Emerging,Stable,10k<1M
udm,Ascending,Endangered,10k<1M
udu,Emerging,Stable,NoUsers
ues,Still,Endangered,<10k
ufi,Still,Stable,<10k
ugb,Still,Extinct,NoUsers
uge,Still,Stable,<10k
ugh,/img/logotype-black.svg,Stable,<10k
ugn,Emerging,Stable,10k<1M
ugo,Still,Endangered,<10k
ugy,Emerging,Stable,<10k
uha,Still,Stable,10k<1M
uhn,Emerging,Endangered,10k<1M
uig,Vital,Institutional,1M<1B
uis,Still,Institutional,<10k
uiv,Emerging,Stable,<10k
uji,Still,Stable,10k<1M
uka,Still,Endangered,<10k
ukg,Still,Endangered,<10k
ukh,Still,Endangered,<10k
uki,Still,Stable,10k<1M
ukk,Emerging,Stable,<10k
ukl,Still,Stable,10k<1M
ukp,Still,Stable,10k<1M
ukq,Still,Endangered,<10k
ukr,Thriving,Institutional,1M<1B
uks,Still,Stable,NoUsers
uku,Still,Stable,10k<1M
ukv,Still,Endangered,10k<1M
ukw,Emerging,Stable,10k<1M
uky,Emerging,Extinct,NoUsers
ula,Still,Stable,<10k
ulb,Still,Stable,10k<1M
ulc,Emerging,Endangered,<10k
ule,Still,Extinct,NoUsers
ulf,Still,Endangered,<10k
uli,Emerging,Stable,<10k
ulk,Emerging,Endangered,<10k
ull,Still,Endangered,NoUsers
ulm,Emerging,Endangered,10k<1M
uln,Emerging,Endangered,<10k
ulu,Still,Endangered,<10k
ulw,Still,Endangered,<10k
uly,/img/logotype-black.svg,Stable,<10k
uma,Emerging,Endangered,NoUsers
umb,Ascending,Institutional,1M<1B
umd,Still,Extinct,NoUsers
umg,Still,Extinct,NoUsers
umi,Still,Stable,<10k
umm,Still,Stable,10k<1M
umn,Emerging,Stable,<10k
umo,Still,Endangered,NoUsers
ump,Still,Endangered,NoUsers
umr,Still,Extinct,NoUsers
ums,Still,Endangered,<10k
umu,Emerging,Endangered,NoUsers
una,Still,Stable,<10k
une,Still,Endangered,10k<1M
ung,Still,Endangered,NoUsers
uni,Still,Stable,<10k
unk,Still,Stable,<10k
unm,Emerging,Endangered,NoUsers
unn,Still,Endangered,NoUsers
unr,Ascending,Stable,1M<1B
unu,Still,Endangered,NoUsers
unx,Emerging,Stable,10k<1M
unz,Still,Stable,10k<1M
uon,/img/logotype-black.svg,Extinct,NoUsers
upi,Still,Stable,<10k
upv,Emerging,Stable,<10k
ura,Emerging,Stable,<10k
urb,Emerging,Stable,<10k
urc,Still,Extinct,NoUsers
urd,Vital,Institutional,1M<1B
ure,Still,Endangered,NoUsers
urf,Still,Extinct,NoUsers
urg,Still,Endangered,<10k
urh,Ascending,Stable,1M<1B
uri,Emerging,Stable,<10k
urk,Still,Endangered,<10k
url,Still,Endangered,NoUsers
urm,Still,Stable,<10k
urn,Still,Endangered,<10k
uro,Still,Stable,<10k
urp,Still,Stable,<10k
urr,Still,Stable,<10k
urt,Emerging,Endangered,<10k
uru,Still,Extinct,NoUsers
urv,Still,Extinct,NoUsers
urw,Emerging,Endangered,<10k
urx,Still,Endangered,<10k
ury,Emerging,Endangered,<10k
urz,Still,Stable,NoUsers
usa,Emerging,Endangered,<10k
ush,Emerging,Endangered,<10k
usi,Still,Stable,10k<1M
usk,Emerging,Endangered,10k<1M
usp,Emerging,Stable,<10k
uss,Still,Stable,10k<1M
usu,Still,Endangered,<10k
uta,Still,Stable,10k<1M
ute,Still,Endangered,<10k
uth,Emerging,Stable,10k<1M
utp,Still,Stable,<10k
utr,Emerging,Stable,10k<1M
utu,Still,Stable,<10k
uum,Emerging,Endangered,<10k
uur,Still,Extinct,NoUsers
uuu,Still,Endangered,10k<1M
uve,Still,Endangered,<10k
uvh,Emerging,Endangered,<10k
uvl,Emerging,Stable,<10k
uwa,Still,Extinct,NoUsers
uya,Still,Stable,10k<1M
uzn,Vital,Institutional,1M<1B
uzs,Emerging,Institutional,1M<1B
vaa,Still,Endangered,<10k
vae,Still,Stable,<10k
vaf,Still,Endangered,10k<1M
vag,Emerging,Stable,10k<1M
vah,Emerging,Stable,1M<1B
vai,Ascending,Stable,10k<1M
vaj,Still,Endangered,10k<1M
val,Still,Endangered,NoUsers
